num_passengers,purchase_lead,length_of_stay,flight_hour,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,flight_day_num,sales_channel_encoded,trip_type_encoded,route_encoded,booking_origin_encoded
1,1,4,3,0,0,0,8.83,0,2,0,0,0.01298,0.35744
1,231,4,8,0,0,0,8.83,0,4,0,0,0.01298,0.35744
1,5,4,8,0,0,1,8.83,0,3,0,0,0.01298,0.14348
3,66,4,15,1,0,1,8.83,0,6,1,0,0.01298,0.14348
3,16,4,4,0,0,0,8.83,0,4,0,0,0.01298,0.14348
1,73,4,13,0,0,0,8.83,0,1,0,0,0.01298,0.35744
5,23,4,16,1,1,0,8.83,1,2,0,0,0.01298,0.14348
1,18,4,2,1,1,1,8.83,0,5,0,0,0.01298,0.14348
1,13,4,12,0,1,0,8.83,0,1,0,0,0.01298,0.35744
2,27,4,7,1,0,0,8.83,0,2,0,0,0.01298,0.14348
1,11,4,8,1,0,0,8.83,0,6,0,0,0.0024,0.35744
2,76,4,11,1,0,0,8.83,0,2,0,0,0.00112,0.09118
1,2,4,20,0,0,1,8.83,0,6,0,0,0.00226,0.35744
2,22,4,10,0,0,1,8.83,0,1,0,0,0.00226,0.35744
1,28,4,23,0,1,0,8.83,0,4,0,0,0.00226,0.35744
1,7,4,0,1,1,1,8.83,0,4,0,0,0.00226,0.35744
2,23,4,1,1,1,0,8.83,0,2,0,0,0.00226,0.0059
1,22,4,14,0,0,0,8.83,0,2,0,0,0.0012,0.35744
2,3,4,7,1,0,1,8.83,0,1,0,0,0.00138,0.35744
1,31,4,8,1,1,1,8.83,0,7,1,0,0.00216,0.35744
1,19,4,0,0,1,1,8.83,0,5,0,0,0.00216,0.35744
1,247,4,0,0,0,0,8.83,0,1,1,0,0.00216,0.14348
1,67,4,6,0,1,1,8.83,0,6,0,0,0.00216,0.35744
1,0,4,6,1,0,0,8.83,0,7,0,0,0.00216,0.35744
2,73,4,6,1,0,0,8.83,0,2,0,0,0.01684,0.35744
1,25,4,12,0,0,1,8.83,0,5,0,0,0.01684,0.35744
1,52,4,13,1,1,1,8.83,0,2,0,0,0.01684,0.35744
1,34,4,0,0,0,0,8.83,0,4,0,0,0.01684,0.35744
1,3,4,9,1,0,1,8.83,1,1,0,0,0.01684,0.35744
1,88,4,23,0,0,0,8.83,0,3,0,0,0.01684,0.35744
2,55,4,7,0,1,0,8.83,0,3,0,0,0.01684,0.00776
1,1,4,6,0,0,1,8.83,0,2,0,0,0.01684,0.35744
1,1,4,23,1,0,1,8.83,0,5,0,0,0.01684,0.35744
2,9,4,6,0,0,0,8.83,0,6,0,0,0.01684,0.35744
3,138,4,6,1,0,0,8.83,0,6,0,0,0.01684,0.35744
1,15,4,7,1,0,0,8.83,1,4,0,0,0.01684,0.00776
1,221,4,18,0,0,0,8.83,0,7,1,0,0.01684,0.00776
1,74,4,16,0,0,0,8.83,0,6,0,0,0.01684,0.35744
1,8,4,4,0,1,0,8.83,0,4,0,0,0.01684,0.35744
2,112,4,9,0,0,1,8.83,0,4,0,0,0.01684,0.35744
4,204,4,11,0,1,0,8.83,0,2,0,0,0.01684,0.35744
1,24,4,4,0,0,0,8.83,0,3,0,0,0.01684,0.35744
1,235,4,0,0,0,1,8.83,0,1,1,0,0.01684,0.35744
1,23,4,12,1,1,0,8.83,0,4,0,0,0.01684,0.35744
1,7,4,7,0,1,0,8.83,0,5,0,0,0.01684,0.35744
1,33,4,15,0,0,0,8.83,0,7,1,0,0.01684,0.35744
1,26,4,23,1,0,1,8.83,0,4,1,0,0.01684,0.00776
2,22,4,15,1,1,1,8.83,0,2,0,0,0.01684,0.35744
2,41,4,14,1,1,1,8.83,0,6,0,0,0.01684,0.35744
1,6,4,10,1,0,0,8.83,0,5,0,0,0.01684,0.35744
1,1,4,9,0,0,0,8.83,0,4,0,0,0.01684,0.35744
1,309,4,5,1,1,1,8.83,0,4,0,0,0.01684,0.00776
1,42,4,14,0,0,0,8.83,0,2,0,0,0.01684,0.00776
1,199,4,1,0,0,0,8.83,0,1,0,0,0.01684,0.35744
1,8,4,22,0,0,0,8.83,0,1,0,0,0.01684,0.35744
1,44,4,11,0,1,0,8.83,0,1,0,0,0.01684,0.35744
1,2,4,11,1,1,1,8.83,0,3,0,0,0.01684,0.00776
1,16,4,8,0,0,0,8.83,0,2,0,0,0.00144,0.35744
1,1,4,2,0,1,0,8.83,0,1,0,0,0.00144,0.35744
1,17,4,3,1,1,0,8.83,0,7,0,0,0.00144,0.35744
1,137,4,4,0,0,1,8.83,0,6,0,0,0.00144,0.35744
2,35,4,8,0,0,0,8.83,1,3,0,0,0.00144,0.0059
1,59,4,16,0,0,0,8.83,0,2,0,0,0.00144,0.35744
1,10,4,10,0,0,1,8.83,0,3,0,0,0.00144,0.00114
1,4,4,4,0,0,0,8.83,0,5,0,0,0.00144,0.35744
1,23,4,10,1,1,1,8.83,0,2,0,0,0.00144,0.35744
2,74,4,1,0,0,1,8.83,1,4,0,0,0.00144,0.35744
1,10,4,19,1,0,1,8.83,0,2,0,0,0.00144,0.14348
2,207,4,6,1,0,0,8.83,0,7,0,0,0.00144,0.35744
1,5,4,13,0,1,0,8.83,0,6,0,0,0.00144,0.35744
1,1,4,9,1,1,1,8.83,0,6,0,0,0.00144,0.35744
1,29,4,12,0,1,0,8.83,1,7,1,0,0.00144,0.02088
1,52,4,15,0,0,0,8.83,0,4,0,0,0.00144,0.35744
1,2,4,4,1,0,0,8.83,0,5,0,0,0.0005,0.02148
1,26,4,9,0,1,1,8.83,0,4,0,0,0.0005,0.35744
1,26,4,9,0,1,1,8.83,0,4,0,0,0.0005,0.35744
1,294,4,15,1,0,1,8.83,0,5,0,0,0.00014,0.14348
1,22,4,1,0,0,0,8.83,0,2,0,0,0.00014,0.35744
1,5,4,23,0,0,0,8.83,0,2,0,0,0.01288,0.35744
1,25,4,7,0,0,0,8.83,0,3,0,0,0.01288,0.35744
1,10,4,5,1,0,0,8.83,0,4,0,0,0.01288,0.04154
1,1,4,6,0,0,0,8.83,0,2,1,0,0.01288,0.35744
1,11,4,14,0,0,1,8.83,0,5,0,1,0.01288,0.35744
1,30,4,5,1,1,1,8.83,0,1,0,0,0.01288,0.04154
1,60,4,23,1,0,0,8.83,0,1,1,0,0.01288,0.35744
2,6,4,14,1,0,1,8.83,0,2,0,0,0.01288,0.04154
1,28,4,3,1,0,0,8.83,0,6,0,0,0.01288,0.04154
1,59,4,11,0,0,1,8.83,0,1,0,0,0.01288,0.35744
1,12,4,13,0,0,1,8.83,0,3,0,0,0.01288,0.35744
1,1,4,7,0,0,0,8.83,0,2,0,0,0.01288,0.35744
1,89,4,11,0,1,1,8.83,0,5,0,0,0.01288,0.04154
1,7,4,14,1,0,1,8.83,0,3,1,0,0.01288,0.35744
2,207,4,16,1,0,1,8.83,0,6,0,0,0.01288,0.04154
1,2,4,6,0,0,1,8.83,0,1,0,0,0.01288,0.04154
1,21,4,9,1,1,0,8.83,0,2,0,0,0.01288,0.04154
1,22,4,7,0,0,1,8.83,0,2,0,0,0.01288,0.35744
2,263,4,13,1,0,0,8.83,0,5,0,0,0.01288,0.04154
2,40,4,17,1,0,1,8.83,0,6,0,0,0.01288,0.04154
2,65,4,8,1,1,0,8.83,0,2,0,0,0.01288,0.04154
2,70,4,14,1,1,1,8.83,0,2,1,0,0.01288,0.04154
1,212,4,4,0,1,1,8.83,0,2,0,0,0.01288,0.0059
1,3,4,12,1,0,0,8.83,0,1,0,0,0.01288,0.35744
2,129,4,3,1,0,0,8.83,0,2,0,0,0.01288,0.04154
1,0,4,15,0,0,0,8.83,0,2,0,0,0.01288,0.35744
1,7,4,6,1,0,1,8.83,0,6,0,0,0.01288,0.04154
1,2,4,1,0,1,0,8.83,1,2,0,0,0.01288,0.35744
2,26,4,13,1,1,0,8.83,0,4,0,0,0.01288,0.35744
2,78,4,16,1,0,1,8.83,0,3,0,0,0.01288,0.04154
1,6,4,13,1,1,1,8.83,0,2,0,0,0.01288,0.04154
2,66,4,10,0,0,0,8.83,0,2,0,0,0.01288,0.35744
1,21,4,3,1,0,0,8.83,0,5,0,0,0.01288,0.04154
4,417,4,2,0,0,0,8.83,0,7,0,0,0.00234,0.35744
1,15,4,23,0,0,0,8.83,0,1,0,0,0.00234,0.35744
1,17,4,16,1,0,1,8.83,0,7,0,0,0.00234,0.35744
1,50,4,14,1,0,1,8.83,0,3,0,0,0.00234,0.35744
1,56,4,10,1,1,0,8.83,0,4,0,0,8e-05,0.35744
1,39,4,23,1,0,1,8.83,0,6,1,0,0.0011,0.35744
1,39,4,23,1,0,1,8.83,0,6,1,0,0.0011,0.35744
1,58,4,6,1,0,0,8.83,1,2,0,0,0.0002,0.00608
1,13,4,4,0,1,1,5.62,0,5,0,0,0.00072,0.35744
2,3,4,1,1,1,1,5.62,1,6,1,0,0.00072,0.00608
1,34,4,4,1,1,1,5.62,0,5,1,0,0.00072,0.00608
1,19,4,11,1,0,0,5.62,0,7,0,0,0.00072,0.35744
1,35,4,17,1,0,0,5.62,0,5,0,0,0.00032,0.35744
3,130,4,7,1,1,1,8.58,0,7,0,0,0.00012,0.35744
2,14,4,6,0,0,0,4.67,0,2,0,0,0.00082,0.04154
2,7,4,5,1,1,1,5.62,0,3,0,0,0.0025,0.35744
3,5,4,8,1,0,0,5.62,0,5,0,0,0.0025,0.35744
1,32,4,13,0,1,0,5.62,1,2,0,0,0.0025,0.00532
1,1,4,8,0,1,0,5.62,0,3,0,0,0.0025,0.35744
1,6,4,9,0,1,0,5.62,1,5,0,0,0.0025,0.00532
3,289,4,6,1,0,1,8.58,1,2,0,0,0.00136,0.35744
3,191,4,9,1,0,0,8.58,1,3,0,0,0.00136,0.00168
1,81,4,3,0,0,0,8.58,0,7,0,0,0.00136,0.35744
5,269,4,9,1,0,0,8.58,1,7,0,0,0.00136,0.00532
2,35,4,14,1,1,1,7.42,0,1,0,0,0.00014,0.14348
1,48,4,11,0,0,0,7.42,0,2,0,0,0.0003,0.06774
1,48,4,11,0,0,0,7.42,0,2,0,0,0.0003,0.06774
1,64,4,10,0,0,0,7.42,0,7,0,0,0.0005,0.02088
1,192,4,4,0,0,0,8.58,0,5,0,0,0.00038,0.35744
2,15,4,12,1,1,0,8.83,0,7,0,0,0.00048,0.00334
1,29,4,9,1,0,0,8.83,0,7,0,0,0.00048,0.14348
3,21,4,7,1,0,0,5.62,0,2,0,0,0.0025,0.14348
1,36,4,14,0,1,0,5.62,0,1,0,0,0.0025,0.14348
1,6,4,15,0,0,0,5.62,0,4,0,0,0.0025,0.35744
2,177,4,13,1,1,1,5.62,0,2,0,0,0.0025,0.14348
1,26,4,12,0,1,0,5.62,0,2,0,0,0.0025,0.35744
2,176,4,12,1,0,1,5.62,0,3,0,0,0.0025,0.35744
4,358,4,19,1,0,1,5.62,0,7,0,0,0.0025,0.14348
1,11,4,3,0,0,0,5.62,0,1,0,0,0.0025,0.14348
1,137,4,5,0,1,0,5.62,0,7,0,0,0.0025,0.14348
1,0,4,14,0,0,0,5.62,0,6,1,0,0.0025,0.35744
2,21,4,3,1,0,0,5.62,1,6,0,0,0.0025,0.14348
1,156,4,2,1,1,0,5.62,0,4,0,0,0.0025,0.14348
2,25,4,7,1,1,1,5.62,0,4,0,0,0.0025,0.14348
1,6,4,2,1,0,0,5.62,0,4,0,0,0.0025,0.00168
2,17,4,7,1,0,1,5.62,0,3,0,0,0.0025,0.14348
1,47,4,2,1,0,0,5.62,0,3,0,0,0.0025,0.00168
1,20,4,1,1,1,1,6.33,1,1,0,0,0.00026,0.09118
2,2,4,23,1,0,1,6.33,0,3,0,0,0.00026,0.09118
3,136,4,8,1,1,1,8.58,1,6,0,0,0.00048,0.35744
2,297,4,2,1,1,1,8.58,0,4,0,0,0.00048,0.14348
2,164,4,4,1,1,1,8.58,0,4,0,0,0.00048,0.14348
1,60,4,4,0,0,0,8.83,0,2,0,0,0.00064,0.06774
2,11,4,12,1,0,0,8.83,0,2,0,0,0.00064,0.35744
1,16,4,6,1,0,0,8.83,1,1,0,0,0.00368,0.14348
4,124,4,10,1,1,1,8.83,1,1,0,0,0.00368,0.14348
8,177,4,17,1,0,1,8.83,0,3,0,0,0.00368,0.14348
1,5,4,15,0,0,0,8.83,1,3,0,0,0.00368,0.14348
3,29,4,6,1,0,0,8.83,0,4,0,0,0.00368,0.14348
1,1,4,2,0,1,0,8.83,0,3,0,0,0.00368,0.14348
2,26,4,8,1,0,1,8.83,1,5,0,0,0.00368,0.14348
1,22,4,8,0,0,1,8.83,0,3,0,0,0.00368,0.35744
6,119,4,2,1,0,0,8.83,1,1,0,0,0.00368,0.35744
1,21,4,6,1,0,1,8.83,0,5,0,0,0.00368,0.14348
2,36,4,0,0,0,1,8.83,0,6,0,0,0.00368,0.35744
2,73,4,10,1,0,0,8.83,1,5,0,0,0.00368,0.14348
2,75,4,8,1,0,0,8.83,0,2,1,0,0.00368,0.14348
1,3,4,1,1,0,0,8.83,0,1,0,0,0.00368,0.02088
1,93,4,8,1,1,1,8.83,0,1,0,0,0.00368,0.14348
1,0,4,1,0,0,1,8.83,0,5,0,0,0.00368,0.35744
1,58,4,10,1,0,1,8.83,0,2,0,0,0.00368,0.14348
2,75,4,8,1,0,0,8.83,1,2,1,0,0.00368,0.14348
1,30,4,6,1,0,0,8.83,1,7,0,0,0.00368,0.14348
4,21,4,13,1,1,1,8.83,1,5,0,0,0.00368,0.14348
2,21,4,6,1,0,0,8.83,0,2,0,0,0.00368,0.14348
1,77,4,5,1,1,0,8.83,0,6,0,0,0.00368,0.35744
3,42,4,16,1,0,1,8.83,1,7,0,0,0.00368,0.14348
1,44,4,8,0,0,0,8.83,0,6,1,0,0.00298,0.35744
1,23,4,0,0,0,0,8.83,1,2,0,0,0.00298,0.35744
1,47,4,6,0,1,1,8.83,0,6,0,0,0.0006,0.35744
1,2,4,12,0,1,1,8.83,0,1,0,0,0.0006,0.35744
1,137,4,10,0,1,0,8.83,0,7,0,0,0.00592,0.35744
1,1,4,8,1,1,1,8.83,0,3,0,0,0.00592,0.35744
1,45,4,11,0,0,0,8.83,1,2,0,0,0.00592,0.00776
2,2,4,2,1,1,0,8.83,1,3,0,0,0.00592,0.0059
1,4,4,12,0,0,1,8.83,0,1,0,0,0.00592,0.35744
1,117,4,6,1,0,0,8.83,0,4,0,0,0.00592,0.35744
3,5,4,2,0,0,0,8.83,0,5,0,0,0.00592,0.14348
1,2,4,8,0,0,0,8.83,0,1,0,0,0.00592,0.0059
2,65,4,10,1,1,0,8.83,0,2,0,0,0.00592,0.35744
1,4,4,10,0,0,0,8.83,0,4,0,0,0.00592,0.35744
1,112,4,6,1,0,1,8.83,0,2,0,0,0.0008,0.35744
1,207,4,8,0,0,0,8.83,0,7,0,0,0.0008,0.35744
1,25,4,7,0,0,0,8.83,0,7,1,0,0.0008,0.35744
2,18,4,14,1,0,0,8.83,0,1,0,0,0.0008,0.00346
1,34,4,18,1,0,0,8.83,1,5,0,0,0.0008,0.0254
1,7,4,15,0,0,0,8.83,0,4,0,0,0.0008,0.35744
1,8,4,3,0,1,0,8.83,1,7,0,0,0.0008,0.02088
1,34,4,3,0,0,0,8.83,0,5,0,0,0.0008,0.35744
1,93,4,6,0,0,0,8.83,0,2,0,0,0.0008,0.02088
1,44,4,11,1,0,0,8.83,0,4,0,0,0.0001,0.35744
1,55,4,2,1,0,1,8.83,0,5,0,0,0.003,0.04154
4,145,4,12,1,0,0,8.83,0,6,0,0,0.003,0.35744
1,52,4,8,0,0,0,8.83,1,7,0,0,0.003,0.35744
1,8,4,11,0,0,0,8.83,0,2,0,0,0.003,0.04154
3,9,4,6,1,1,1,8.83,0,1,1,0,8e-05,0.14348
1,4,4,8,1,0,0,8.83,0,7,0,0,0.00046,0.0005
1,2,4,4,1,1,0,8.83,0,2,0,0,0.00046,0.0005
1,21,4,1,1,1,1,6.42,0,3,0,0,0.00326,0.14348
1,41,4,11,0,0,0,6.42,0,5,0,0,0.00326,0.0777
1,46,4,8,0,0,0,6.42,1,6,0,0,0.00326,0.14348
2,131,4,13,1,0,1,6.42,1,6,0,0,0.00326,0.14348
2,298,4,13,0,1,0,6.42,1,7,1,0,0.00326,0.14348
4,116,4,14,0,1,1,6.42,1,2,1,0,0.00326,0.14348
1,61,4,5,1,1,1,6.42,1,5,0,0,0.00326,0.14348
3,226,4,11,1,0,1,6.42,0,2,0,0,0.00326,0.14348
3,46,4,18,1,1,1,6.42,0,1,0,0,0.00326,0.14348
3,223,4,13,1,0,1,6.42,1,5,0,0,0.00326,0.14348
1,13,4,15,0,0,0,6.42,0,5,0,0,0.00326,0.14348
3,159,4,4,1,1,1,6.42,1,5,1,0,0.00326,0.14348
2,55,4,16,1,1,1,6.42,0,2,0,0,0.00326,0.14348
2,45,4,15,1,0,0,6.42,0,3,1,0,0.00326,0.06774
1,7,4,8,0,1,0,6.42,0,5,0,0,0.00326,0.0777
1,59,4,14,0,0,0,6.42,0,1,0,0,0.00326,0.06774
3,61,4,15,1,1,0,6.42,1,6,0,0,0.00326,0.02088
1,91,4,0,0,1,0,6.42,0,4,0,0,0.00326,0.06774
9,226,4,12,1,0,1,6.42,0,2,0,0,0.00326,0.14348
1,76,4,0,0,0,0,6.42,0,5,1,0,0.00326,0.14348
2,45,4,15,1,0,0,6.42,0,3,1,0,0.00326,0.06774
1,46,4,5,0,0,0,6.42,0,1,0,0,0.00326,0.14348
1,57,4,1,1,1,1,6.42,0,3,0,0,0.00326,0.14348
2,65,4,15,0,0,1,6.42,0,1,0,0,0.00326,0.14348
1,23,4,7,0,0,0,6.42,0,1,0,0,0.00326,0.00912
1,10,4,8,0,0,0,6.42,0,6,0,0,0.00326,0.06774
2,38,4,15,0,0,0,6.42,0,6,0,0,0.00326,0.14348
1,66,4,1,1,1,0,6.42,1,2,0,0,0.00326,0.00346
1,3,4,8,1,1,1,6.42,1,4,0,0,0.00326,0.06774
1,52,4,10,0,0,0,6.42,1,7,0,0,0.00326,0.14348
2,140,4,7,0,0,1,6.42,0,2,0,0,0.00326,0.14348
1,90,4,4,0,0,0,6.42,0,4,0,0,0.00326,0.14348
2,115,4,10,1,1,1,6.42,1,1,0,0,0.00326,0.14348
2,12,4,8,0,0,0,6.42,0,3,0,0,0.00326,0.14348
2,45,4,15,1,0,0,6.42,0,3,1,0,0.00326,0.06774
2,367,4,12,1,1,0,6.42,0,1,0,0,0.00326,0.14348
2,80,4,7,0,0,1,6.42,0,7,0,0,0.00326,0.14348
1,1,4,13,0,0,1,6.42,0,5,0,0,0.00046,0.35744
1,11,4,10,0,0,0,6.42,0,5,1,0,0.00046,0.06774
2,29,4,6,0,0,0,6.42,0,6,1,0,0.00036,0.06774
1,29,4,10,0,0,0,6.42,1,4,0,0,0.00036,0.00264
2,42,4,6,1,1,1,6.42,0,5,0,0,0.00068,0.14348
1,26,4,3,0,0,1,6.42,0,5,0,0,0.00204,0.06774
1,47,4,4,0,0,0,6.42,0,6,0,0,0.00204,0.06774
1,58,4,8,1,1,0,6.42,0,5,0,0,0.00204,0.0254
3,27,4,4,1,0,1,6.42,0,4,0,0,0.00204,0.06774
1,15,4,17,1,0,0,6.42,0,2,0,0,0.00204,0.00912
2,55,4,3,1,0,0,6.42,1,6,0,0,0.00204,0.06774
1,69,4,12,0,0,1,6.42,0,4,0,0,0.00204,0.06774
1,6,4,23,0,0,0,6.42,0,2,0,0,0.00204,0.02088
2,6,4,7,0,0,1,6.42,0,4,0,0,0.00204,0.00912
2,214,4,16,0,0,1,6.42,1,4,0,0,0.00204,0.02088
1,21,4,14,0,0,0,6.42,0,1,0,0,0.00204,0.00016
1,20,4,11,0,0,0,6.42,0,7,0,0,0.00204,0.06774
2,76,4,4,0,0,0,6.42,0,6,0,0,0.00204,0.06774
1,142,4,1,0,0,1,6.42,0,2,0,0,0.00204,0.04738
1,0,4,5,1,0,0,6.42,0,2,0,0,0.00204,0.02088
1,14,4,2,1,0,0,6.42,0,7,1,0,0.00084,0.04738
3,409,4,6,0,0,0,6.42,0,2,0,0,0.00084,0.04738
1,407,4,6,0,0,0,6.42,0,4,0,0,0.00084,0.04738
1,1,4,4,0,0,0,6.42,0,2,0,0,0.00084,0.06774
3,44,4,5,1,0,0,8.58,0,4,0,2,0.00206,0.35744
1,17,4,3,0,0,1,8.58,0,4,0,0,0.00206,0.35744
2,13,4,9,0,0,0,8.58,0,4,0,0,0.00206,0.35744
2,1,4,15,0,0,0,8.58,0,1,0,0,0.00206,0.00912
2,13,4,11,1,0,0,8.58,0,1,0,0,0.00206,0.35744
1,284,4,8,0,0,0,8.58,0,6,1,0,0.00206,0.35744
1,21,4,6,0,0,0,8.58,0,1,1,0,0.00206,0.35744
1,20,4,4,1,0,1,8.58,0,1,0,0,0.00206,0.06774
2,179,4,12,0,0,0,6.42,0,1,0,0,0.00064,0.06774
1,56,4,17,0,0,0,6.42,1,4,1,0,0.00064,0.06774
1,192,4,9,0,0,0,6.42,0,7,0,0,0.00064,0.06774
1,179,4,11,1,0,0,6.42,0,1,0,0,0.00064,0.06774
2,351,4,11,0,1,0,6.42,0,6,1,0,0.00232,0.06774
1,15,4,5,0,0,0,6.42,0,2,0,0,0.00232,0.06774
1,27,4,10,0,0,0,6.42,0,6,1,0,0.00232,0.06774
1,91,4,18,0,0,0,6.42,0,3,0,0,0.00232,0.06774
5,54,4,5,1,0,1,5.62,1,2,0,0,0.00874,0.14348
1,29,4,5,0,0,0,5.62,0,1,0,0,0.00874,0.35744
1,84,4,14,0,0,0,5.62,1,4,0,0,0.00874,0.35744
1,111,4,12,1,1,1,5.62,0,3,0,0,0.00874,0.0059
1,16,4,7,1,0,1,5.62,0,6,0,0,0.00874,0.14348
1,29,4,7,1,0,1,5.62,0,3,0,0,0.00874,0.35744
1,164,4,4,0,0,1,5.62,0,7,0,0,0.00874,0.35744
1,240,4,15,0,1,1,5.62,0,7,0,0,0.00874,0.35744
4,16,4,12,0,1,0,5.62,0,1,0,0,0.00874,0.14348
2,3,4,9,1,1,0,5.62,0,3,0,0,0.00874,0.35744
2,37,4,14,1,0,0,5.62,0,2,1,0,0.00874,0.14348
1,54,4,3,1,1,1,5.62,0,6,0,0,0.00874,0.35744
2,281,4,1,0,0,0,5.62,0,5,0,0,0.00874,0.14348
1,44,4,9,0,0,0,5.62,0,3,1,0,0.00874,0.35744
2,111,4,11,0,0,0,5.62,0,3,0,0,0.00874,0.14348
2,31,4,12,1,0,0,5.62,0,7,0,0,0.00874,0.35744
4,293,4,1,0,0,0,5.62,0,3,0,0,0.00874,0.14348
2,47,4,2,1,1,0,5.62,1,7,0,0,0.00874,0.02148
1,37,4,12,0,1,1,5.62,0,2,0,0,0.00874,0.35744
1,20,4,3,0,1,0,5.62,0,5,0,0,0.00874,0.35744
6,14,4,1,1,1,1,5.62,1,3,0,0,0.00874,0.00116
1,1,4,13,1,0,0,5.62,1,2,0,0,0.00874,0.35744
5,13,4,12,1,1,1,5.62,0,3,0,0,0.00874,0.14348
2,15,4,9,1,1,0,5.62,1,1,0,0,0.00874,0.14348
1,0,4,1,1,1,0,5.62,0,4,0,0,0.00874,0.35744
5,174,4,4,1,0,1,5.62,0,6,0,0,0.00874,0.14348
2,15,4,4,1,1,0,5.62,1,3,1,0,0.00874,0.14348
1,297,4,5,0,1,1,5.62,0,1,0,0,0.00874,0.14348
4,26,4,5,1,1,1,5.62,0,5,0,0,0.00874,0.14348
3,23,4,3,0,0,0,5.62,0,1,0,0,0.00874,0.35744
1,227,4,4,1,1,1,5.62,1,2,0,0,0.00874,0.14348
2,4,4,15,1,0,0,5.62,0,1,0,0,0.00874,0.0059
5,241,4,12,1,1,1,5.62,1,3,0,0,0.00874,0.14348
3,10,4,4,1,1,0,5.62,0,3,0,0,0.00874,0.35744
2,4,4,15,1,0,0,5.62,1,2,0,0,0.00874,0.14348
1,9,4,3,0,0,0,5.62,0,1,0,0,0.00874,0.35744
4,59,4,14,1,0,0,5.62,0,1,0,0,0.00874,0.14348
5,69,4,10,1,0,0,5.62,0,5,0,0,0.00874,0.14348
1,10,4,2,0,1,1,5.62,0,5,0,0,0.00874,0.35744
1,47,4,2,1,0,0,5.62,1,1,0,0,0.00874,0.35744
6,88,4,15,1,1,1,5.62,0,5,0,0,0.00874,0.14348
1,38,4,2,0,1,0,5.62,0,7,0,0,0.00874,0.35744
1,12,4,5,0,0,0,5.62,0,2,0,0,0.00874,0.14348
1,252,4,12,0,0,1,5.62,0,2,0,0,0.00874,0.14348
2,24,4,3,0,0,0,5.62,0,7,0,0,0.00874,0.35744
1,401,4,5,0,1,1,5.62,1,1,0,0,0.00874,0.14348
4,19,4,5,1,0,0,5.62,0,5,0,0,0.00874,0.14348
2,1,4,4,0,0,0,5.62,1,1,0,0,0.00874,0.14348
1,170,4,3,0,1,1,5.62,0,1,0,0,0.00874,0.35744
2,230,4,1,1,0,1,5.62,0,4,0,0,0.00874,0.14348
1,2,4,11,1,0,1,5.62,0,2,0,0,0.00874,0.35744
6,155,4,5,1,0,1,5.62,0,5,0,0,0.00874,0.14348
2,111,4,11,0,1,1,5.62,0,3,0,0,0.00874,0.0059
1,72,4,5,0,1,1,5.62,0,6,0,0,0.00874,0.35744
1,138,4,7,0,0,0,5.62,0,2,0,0,0.00874,0.35744
2,31,4,8,1,0,1,5.62,0,7,0,0,0.00874,0.00116
2,10,4,7,0,1,1,5.62,0,6,0,0,0.00874,0.14348
1,246,4,5,0,1,0,5.62,0,1,1,0,0.00874,0.14348
2,83,4,7,1,0,0,5.62,0,5,0,0,0.00874,0.14348
1,1,4,3,1,0,1,5.62,0,1,0,0,0.00874,0.35744
3,0,4,4,1,0,0,5.62,0,7,0,0,0.00874,0.35744
2,12,4,17,1,0,1,5.62,1,7,0,0,0.00874,0.14348
1,17,4,1,1,0,0,5.62,0,7,0,0,0.00874,0.14348
2,57,4,3,1,0,1,5.62,1,2,0,0,0.00874,0.14348
2,16,4,8,1,1,1,5.62,1,2,0,0,0.00874,0.35744
2,3,4,11,1,0,1,5.62,0,5,0,0,0.00874,0.35744
1,0,4,16,0,0,0,5.62,0,2,0,0,0.00874,0.35744
1,244,4,13,0,0,0,5.62,0,3,0,0,0.00874,0.00116
1,9,4,14,1,0,1,5.62,0,5,1,0,0.00874,0.14348
1,295,4,9,1,1,1,5.62,1,4,0,0,0.00874,0.14348
2,10,4,15,1,1,1,5.62,0,6,0,0,0.00874,0.14348
1,149,4,9,1,0,0,5.62,0,1,0,0,0.00874,0.35744
1,13,4,9,1,0,0,5.62,0,5,0,0,0.00874,0.35744
1,39,4,17,0,1,0,5.62,0,5,1,0,0.00874,0.35744
5,76,4,3,1,0,1,5.62,0,6,0,0,0.00874,0.14348
1,11,4,16,0,0,0,5.62,0,7,0,0,0.00874,0.14348
1,78,4,14,1,0,1,5.62,0,5,0,0,0.00874,0.02088
2,244,4,6,1,0,0,5.62,0,5,0,0,0.00874,0.35744
2,78,4,10,1,0,1,5.62,0,2,0,0,0.00874,0.14348
2,135,4,8,1,1,1,5.62,0,7,0,0,0.00874,0.14348
1,50,4,7,1,1,1,5.62,1,4,0,0,0.00874,0.14348
2,276,4,1,1,1,1,5.62,1,7,1,0,0.00874,0.14348
1,103,4,14,1,1,1,5.62,1,6,0,0,0.00874,0.14348
1,48,4,11,1,0,1,5.62,0,4,1,0,0.00874,0.14348
2,111,4,12,1,1,1,5.62,0,3,0,0,0.00874,0.0059
2,7,4,5,1,0,0,5.62,0,2,0,0,0.00874,0.14348
1,0,4,5,0,0,0,6.33,0,6,1,0,0.00214,0.14348
1,167,4,7,1,1,1,6.33,0,5,0,0,0.00214,0.14348
3,16,4,10,1,1,1,6.33,1,2,0,0,0.00214,0.14348
